index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2014	main-news	headlines	2013	0705	none	none	Burma's reforms bring easing of U.S. sanctions	Burma activists say go slow on easing sanctions	2.4
2015	main-news	headlines	2014	0214	none	none	Nelson Mandela memorial service	Nelson Mandela dies: Live coverage	2.4
2016	main-news	headlines	2014	0252	none	none	Suicide Bomber Kills 14 at Afghan Province Council	Suicide Bomber Kills 11 in Afghanistan	2.4
2017	main-news	headlines	2014	0287	none	none	France Welcomes US-Russia Deal on Syria	Arab League welcomes US-Russian deal on Syria	2.4
2018	main-news	headlines	2014	0336	none	none	US State Department faulted over Benghazi	State Dept security chief resigns after Benghazi	2.4
2019	main-news	headlines	2014	0339	none	none	Syria must destroy chemical weapons	Libya ‘destroys last chemical weapons’	2.4
2020	main-news	headlines	2014	0396	none	none	Hagel laments "political" changes to US defence budget	Hagel defends proposed cuts in defense spending	2.4
2021	main-news	headlines	2014	0398	none	none	Egypt's Brotherhood stands ground after killings	Egypt: Muslim Brotherhood Stands Behind Morsi	2.4
2022	main-news	headlines	2014	0579	none	none	Syria’s chemical weapons could end up at sea	US to destroy Syria chemical weapon stockpile at sea	2.4
2023	main-news	headlines	2014	0739	none	none	Two Earthquakes Hit Northwest China, 11 Dead	Twin quakes kill 89 in China	2.4
2024	main-news	headlines	2015	0021	none	none	Top Diplomats Meet in Munich at Critical Time	Top Diplomats Discuss Iran's Nuclear Program	2.40
2025	main-news	headlines	2015	0081	none	none	U.S. resumes search for missing British sailors after public	US Coast Guard suspends search for missing British sailors	2.40
2026	main-news	headlines	2015	0086	none	none	Egypt forces set to block access to Morsi protest camps	Egyptian forces move to clear pro-Morsi protest camps	2.40
2027	main-news	headlines	2015	0095	none	none	Ukraine's opposition chief wants more protests	Ukraine protesters topple Lenin statue	2.40
2028	main-news	headlines	2015	0165	none	none	Beijing's Aircraft Carrier Returns from South China Sea	China sends carrier to South China Sea	2.40
2029	main-news	headlines	2015	0258	none	none	Relief in Boston as second suspect captured	Police confirm how suspect was captured	2.40
2030	main-news	headlines	2015	0353	none	none	Suicide bomber kills 23 Iraqi army recruits	Suicide bomber kills 13 Iraqi army recruits in Baghdad	2.40
2031	main-news	headlines	2015	0485	none	none	Egypt poll: 98 per cent vote 'yes' for new constitution	Egypt holding key vote on constitution	2.40
2032	main-news	headlines	2015	0678	none	none	What the Papers Say, May 20, 2013	What the Papers Say, Nov. 19, 2013	2.33
2033	main-news	headlines	2015	0729	none	none	Business news and markets: as it happened, April 17, 2013	Business news and markets: as it happened, June 20, 2013	2.40
2034	main-news	headlines	2015	0780	none	none	Cyclone leaves trail of destruction in India	Cyclone Phailin evacuation kept Indian villagers alive	2.40
2035	main-news	headlines	2015	0931	none	none	US makes case for action against Syria	Saudi Urges U.N. Action against Israel Strikes on Syria	2.40
2036	main-news	headlines	2015	1034	none	none	Car Bombs Kill 58 in Iraqi Capital	Car bombings kill 13 civilians in Iraqi capital	2.40
2037	main-news	headlines	2015	1068	none	none	Mel Smith dead at 60 and UK mourns a comedy favourite	Griff Rhys Jones: Mel Smith was 'a force for life'	2.40
2038	main-news	headlines	2015	1184	none	none	Gunmen kill 15 Libyan soldiers	Gunmen kill 3 Lebanese troops near Syria	2.40
2039	main-news	headlines	2015	1217	none	none	Chinese president arrives in Netherlands for state visit, nuclear summit	Chinese president arrives in Venezuela for state visit	2.40
2040	main-news	headlines	2015	1334	none	none	Iran rejects claim on chlorine bombs	Iran rejects MKO claim on nuclear site	2.40
2041	main-captions	MSRvid	2012test	0007	none	none	A woman is playing the guitar.	A man is playing guitar.	2.400
2042	main-captions	MSRvid	2012test	0504	none	none	A person is chopping coriander leaves.	A woman is slicing up some green leaves.	2.250
2043	main-captions	MSRvid	2012test	0709	none	none	The man stirred the sauce for the chicken.	The man is stirring oil.	2.400
2044	main-captions	MSRvid	2012train	0079	none	none	A man is cutting up a potato.	A man is cutting up carrots.	2.375
2045	main-captions	images	2014	0036	none	none	A small red and gray bird perched amongst the bare branches of a tree.	A red and brown bird is perched on branches.	2.25
2046	main-captions	images	2014	0159	none	none	Two airplanes in the sky.	A plane in the sky.	2.4
2047	main-captions	images	2014	0575	none	none	An older Asian couple poses with a newborn baby at the dinner table.	A group of elderly people pose around a dining table.	2.4
2048	main-captions	images	2014	0609	none	none	A white cat laying on an office chair.	A white cat laying on a sheet.	2.4
2049	main-captions	images	2015	0216	none	none	Two dogs fighting in the snow.	Two dogs standing in the snow.	2.40
2050	main-captions	images	2015	0456	none	none	A group of people are at a convention waving American flags.	A crowd of people at an outdoor event	2.40
2051	main-captions	images	2015	0607	none	none	A black dog running through the snow.	A black dog runs through the water.	2.40
2052	main-captions	images	2015	0796	none	none	Many people are on the beach, near a building with flags flying.	A busy beach has people scattered on it watching the sky.	2.40
2053	main-captions	images	2015	1452	none	none	A golden colored dog jumps around in the grass while holding a stick in its mouth.	A black dog is running through the grass carrying something red in its mouth.	2.40
2054	main-captions	track5.en-en	2017	0145	none	none	The woman had brown hair.	The woman has gray hair.	2.400000
2055	main-forums	answers-forums	2015	0661	none	none	The point of aerating your pile is to get oxygen to the microbes that break down the organic matter.	Your pile will compost without turning it, but it goes faster if you turn it.	2.40
2056	main-forums	answers-forums	2015	1174	none	none	The best approach is play with your cat each night in the evening before bedtime.	A trick I did was to grab and hold my cats close if they disturbed me during the night.	2.40
2057	main-forums	answers-forums	2015	1785	none	none	As per FIFA's "Equipment Regulations", Section 22, only the goalkeeper is permitted to wear a cap.	Although headgear is allowed to be worn, it is not advised for anyone other than the goalkeeper.	2.40
2058	main-news	MSRpar	2012test	0058	none	none	Shares of Coke closed New York Stock Exchange trading Thursday at $44.01.	In morning trading on the New York Stock Exchange, Coca-Cola shares were down 34 cents at $43.67.	2.400
2059	main-news	MSRpar	2012test	0093	none	none	GM, the world's largest automaker, has 115,000 active UAW workers and another 340,000 retirees and spouses.	They cover more than 300,000 UAW workers and 500,000 retirees and spouses.	2.400
2060	main-news	MSRpar	2012test	0361	none	none	He was arrested Tuesday night at a northwest Atlanta tire shop after a national manhunt.	He was arrested in Atlanta, Georgia, on Monday night by police acting on a tip-off.	2.400
2061	main-news	MSRpar	2012test	0401	none	none	According to the 2000 Census, Long Beach's Hispanic or Latino population was listed at 35.8 percent.	According to the Census Bureau, the Hispanic population increased by 9.8 percent from the April 2000 census figures.	2.400
2062	main-news	MSRpar	2012train	0053	none	none	Mr. Heatley, who suffered a broken jaw and torn knee ligaments, faces several charges.	Heatley underwent surgery Saturday for a broken jaw and an MRI found two torn ligaments in his right knee.	2.250
2063	main-news	MSRpar	2012train	0148	none	none	Shares in BA were down 1.5 percent at 168 pence by 1420 GMT, off a low of 164p, in a slightly stronger overall London market.	Shares in BA were down three percent at 165-1/4 pence by 0933 GMT, off a low of 164 pence, in a stronger market.	2.400
2064	main-news	MSRpar	2012train	0199	none	none	A search for three missing teenagers uncovered at least two bodies buried beneath freshly poured concrete in the basement of a house, authorities said Wednesday.	Authorities performed an autopsy Thursday on one of three bodies recovered from beneath a layer of freshly poured concrete in the basement of a northwest Indiana home.	2.400
2065	main-news	MSRpar	2012train	0407	none	none	John Hickenlooper had 65 percent of the vote to 35 percent for City Auditor Don Mares.	Hickenlooper clobbered city Auditor Don Mares, 46, in the Tuesday runoff.	2.400
2066	main-news	MSRpar	2012train	0529	none	none	Scrimshaw, Supervisor, Best Minister and Ten Most Wanted are expected to complete the Belmont field.	Best Minister, Scrimshaw, and Ten Most Wanted all had workouts on Monday morning.	2.250
2067	main-news	headlines	2014	0298	none	none	North Korea Nuclear Test Sparks Worry	North Korea nuclear test	2.4
2068	main-news	headlines	2015	0371	none	none	Libya asks UN Security Council for help	Kerry Calls On UN Security Council to Act on Syria	2.40
2069	main-news	headlines	2015	0649	none	none	Attack kills 12 in Afghanistan	NATO: 3 troops killed in Afghanistan attack	2.40
2070	main-captions	MSRvid	2012test	0109	none	none	A person is slicing onions.	A person is peeling an onion.	2.600
2071	main-captions	MSRvid	2012test	0141	none	none	A man is riding on a horse.	A girl is riding a horse.	2.600
2072	main-captions	MSRvid	2012test	0168	none	none	A woman is flipping pancakes.	A cartoon chef is flipping pancakes.	2.533
2073	main-captions	MSRvid	2012test	0188	none	none	A boy is playing an instrument.	A man is playing a trumpet.	2.500
2074	main-captions	MSRvid	2012test	0262	none	none	The cats are playing with each other.	Two cats are fighting each other.	2.600
2075	main-captions	MSRvid	2012test	0397	none	none	A kid runs away from a fish swinging around on a fishing pole.	A little kid is running around a fishing pole.	2.500
2076	main-captions	MSRvid	2012test	0398	none	none	A man is walking along a path through wilderness.	A man is walking down a road.	2.500
2077	main-captions	MSRvid	2012test	0448	none	none	A dog is looking into swimming pool.	A dog is walking along the edge of a pool.	2.600
2078	main-captions	MSRvid	2012test	0556	none	none	Trees are bending in storm.	Trees are hit by very hard winds.	2.667
2079	main-captions	MSRvid	2012test	0581	none	none	The military officer barked at the recruits.	An officer is talking to recruits.	2.500
2080	main-captions	MSRvid	2012test	0632	none	none	A chef is cleaning up a bowl of soup.	A man is wiping the edge of a bowl off.	2.533
2081	main-captions	MSRvid	2012test	0675	none	none	A cat rapidly swats a kid in the head.	A cat and a boy play together.	2.600
2082	main-captions	MSRvid	2012train	0029	none	none	A man is dicing an onion.	A woman is cutting an onion.	2.500
2083	main-captions	MSRvid	2012train	0080	none	none	A woman is dancing.	The man is dancing.	2.600
2084	main-captions	MSRvid	2012train	0081	none	none	Women are talking.	The men are talking.	2.600
2085	main-captions	MSRvid	2012train	0082	none	none	A girl is putting gel in her hair.	A woman is putting gel on her hair.	2.600
2086	main-captions	MSRvid	2012train	0090	none	none	A girl is eating a cupcake.	A woman is eating a cupcake.	2.600
2087	main-captions	MSRvid	2012train	0106	none	none	A girl is playing a violin.	A girl is playing a flute.	2.600
2088	main-captions	MSRvid	2012train	0155	none	none	A boy and a girl is dancing in the rain.	A man and woman is dancing in the rain.	2.600
2089	main-captions	MSRvid	2012train	0221	none	none	A little girl is playing a grand piano on stage.	A little girl is playing the piano.	2.600
2090	main-captions	MSRvid	2012train	0296	none	none	Men are running a race.	Racers are running down a track.	2.600
